16.1,16.2,16.3,16.4,17.1,17.2,17.3,17.4,18.1,18.2,18.3,18.4
393320.2,391996,390124.3,394219.6,403093.4,403055.6,410385.9,405189.3,412463,408839.7,409664.1,409242.1
